1 0.5023561960787053 -0.805645253164071 0.1673138409589281 0.6325201507138172 0.3973153828786218 1
2 0.431123285967389 0.9085793081831564 -0.4020440190527905 0.13200110930715314 -0.47236275493760926 1
3 0.4866307566367234 0.5030033927779696 -0.800678357599705 0.47719855460919636 -0.07555914539207587 1
4 -0.42142649769475504 0.730856961012214 -0.3329966959449513 -0.8168645550869924 0.801809463351671 0
5 0.839445480605638 -0.204833753181757 0.415021001845727 0.44503576144482637 0.8145885124299799 1
6 -0.562476405323314 -0.7527310035319863 0.24908807100948516 -0.3621373277713402 0.3810477941312489 0
7 -0.9119056558795624 -0.0022549278387704597 0.9838891647246788 -0.5260762412008362 0.7739986194130231 1
8 0.19052201385283296 0.1356418176566292 -0.663499694685922 -0.09543348143677943 0.37237060424605284 0
9 -0.3215582110506834 -0.37181587072335387 -0.2271931320785281 0.7628126810088647 -0.7693655020130366 0
10 -0.8799721323136045 0.7049346569819326 -0.695728607733539 -0.5975952810329233 0.4769880309643275 0
11 -0.2029817812093495 -0.47409895453903994 -0.20189456201716238 0.8399078389020243 -0.4686255022124506 0
12 0.09487439820567722 -0.10555263728789832 -0.40849965545522715 0.4412879402656016 0.5436730965724903 1
13 0.4525739009732923 0.6036674399802351 0.8277606327641356 0.7185077337321377 0.9751626674733496 1
14 0.6581232637925365 -0.17913140152646312 -0.10350369783786806 -0.1452218077107017 -0.07639223197302947 1
15 0.2044844343458856 -0.48294326081545025 -0.386698004198166 0.9247104909834691 0.8140395726319836 1
16 0.440717772514174 -0.44965088656768515 -0.5156268601226659 -0.7827266097612191 0.551827712396161 0
17 0.19219918391387458 -0.8662992959879974 -0.8164977774816014 0.9715409842884055 0.13954849564231053 0
18 -0.38196941751323377 -0.047212213180164664 0.8994854300601367 0.7412975912952131 -0.8739087498099449 1
19 -0.09340260741144557 0.5282000391822874 -0.48263919870912697 0.7620947917876033 0.5022029918393691 1
20 0.19702274383568108 0.9528491789137679 0.06257587042488444 0.3213809410636388 -0.6781642248351989 1
